3.547723648355795945e+01
3.695903688026130141e+01
3.807728429500519951e+01
3.890533225204497114e+01
3.950492295356750816e+01
3.992758490141665106e+01
4.021591343826301568e+01
4.040473925148162238e+01
4.052218988300018765e+01
4.059064928838144937e+01
4.062762048840252760e+01
4.064649635639445791e+01
4.065724358460502685e+01
4.066700487284802534e+01
4.068062438270217029e+01
4.070110150052251896e+01
4.072997795252791775e+01
4.076766331522723874e+01
4.081370396444770421e+01
4.086700050622847158e+01
4.092597873284246646e+01
4.098871914720968590e+01
4.105305009896509461e+01
4.111660957544414430e+01
4.117688069084923086e+01
4.123120591685997738e+01
4.127678509795067896e+01
4.131066229467792539e+01
4.132970649820151010e+01
4.133059125930187605e+01
4.130977827515702927e+01
4.126350997714229152e+01
4.118781616291573755e+01
4.107853971605273102e+01
4.093138645649241880e+01
4.074200416505954081e+01
4.050609582532451469e+01
4.021957212606497478e+01
3.987874826759194491e+01
3.948059011520369666e+01
3.902301474303042994e+01
3.850525041153299100e+01
3.792826102191857984e+01
3.729524009073674762e+01
3.661217928791874243e+01
3.588851658152329094e+01
3.513786903245197379e+01
3.437885528239736033e+01
3.363601277828696112e+01
3.294081477648618517e+01
3.233279217002336026e+01
3.186076518210000685e+01
3.158418996914946320e+01
3.143036055809203688e+01
3.128099848362008828e+01
3.113604708949412014e+01
3.099545155466195823e+01
3.085915885874842957e+01
3.072711774876885116e+01
3.059927870703906194e+01
3.047559392025400271e+01
3.035601724970761950e+01
3.024050420262831906e+01
3.012901190460501510e+01
3.002149907307984122e+01
2.991792599188460500e+01
2.981825448679894919e+01
2.972244790210936927e+01
2.963047107814863423e+01
2.954229032979662151e+01
2.945787342592401714e+01
2.937718956976140916e+01
2.930020938017695542e+01
2.922690487384671698e+01
2.915724944830257215e+01
2.909121786584329428e+01
2.902878623829513316e+01
2.896993201260903916e+01
2.891463395728247221e+01
2.886287214959417824e+01
